GrPetYear,pe,pb,peg,shr,revenue,opInm,eps,Assets,Equity,bvps,ROtA,5ROtA,10ROtA,bad5y,bad10y,Industrial,cur,old
5631.T,18.37,1.38,-1.3,-0.08,2.65,5.08,9.05,1.94,1.59,1.59,3.79,3.86,1.64,0,3,,JPY,2014
5632.T,11.46,0.51,0.07,-0.03,3.63,9.06,15.99,2.69,-2.27,-2.27,2.87,-2.39,-0.03,2,2,,JPY,2013
5658.T,11.62,0.32,-0.12,-100.0,2.0,-1.48,-100.0,1.34,1.91,1.91,2.18,1.61,1.37,1,1,,JPY,2014
5659.T,10.11,0.82,0.14,-0.6,4.75,9.42,11.64,5.49,5.11,5.14,6.23,5.3,4.81,0,0,,JPY,2013
5681.KL,22.62,3.85,0.48,0.0,1.43,0.23,-0.55,1.14,2.04,2.04,6.9,6.66,7.76,1,1,,MYR,2013
5698.T,7.46,0.98,0.07,5.92,4.68,16.78,9.38,10.28,12.67,11.96,10.78,5.33,5.19,1,1,,JPY,2013
5702.T,6.1,0.88,-0.06,-100.0,8.36,18.12,-100.0,8.13,14.51,14.51,8.91,6.86,5.16,0,1,,JPY,2014
5703.T,15.31,0.44,-0.23,0.98,2.81,0.05,-0.36,2.2,7.14,7.08,2.16,2.53,2.63,2,3,,JPY,2014
5706.T,26.79,0.73,-0.31,0.0,4.44,-1.78,6.86,2.55,5.18,5.18,4.68,3.01,2.12,4,5,,JPY,2014
5706.TW,-155.13,5.82,1.1,-1.17,-26.17,0.0,0.0,4.83,-0.16,-0.16,-1.17,3.72,6.71,2,3,,TWD,2013
5707.T,29.09,0.46,-0.32,-0.0,2.32,-3.82,-7.92,-0.16,-1.85,-1.85,3.27,0.12,-0.29,2,3,,JPY,2014
5711.T,15.39,0.56,-0.28,-0.03,1.56,-3.07,-9.98,0.69,2.95,2.95,1.63,0.43,1.38,2,2,,JPY,2014
5713.T,7.83,0.77,-0.08,-100.0,6.17,13.65,-100.0,6.23,6.66,6.66,9.39,6.12,4.6,0,2,,JPY,2014
5714.T,7.58,0.76,0.06,0.06,7.91,11.19,14.32,7.26,9.94,9.93,7.87,4.72,5.48,0,0,,JPY,2013
5715.T,9.51,0.57,-4.05,-0.86,3.08,3.05,5.69,1.73,7.27,7.33,2.75,2.56,2.67,0,0,,JPY,2014
5721.T,-18.59,1.27,8.31,1.98,-4.78,-3.09,4.15,-0.01,4.21,4.13,-11.2,-6.74,-2.22,4,6,,JPY,2013
5726.T,25.54,3.68,0.11,-0.0,0.04,16.74,0.0,-3.29,-3.28,-3.28,0.67,-0.65,-1.33,3,5,,JPY,2014
5727.T,15.81,2.23,0.15,-0.0,11.39,0.0,0.0,1.7,4.92,4.92,5.31,3.55,2.17,1,3,,JPY,2014
5741.T,32.35,0.53,-0.38,8.73,11.41,-0.36,-15.37,3.92,5.32,4.9,2.32,1.13,1.22,3,4,,JPY,2014
5757.T,6.04,0.8,0.01,2.47,10.2,12.64,6.02,8.42,10.07,9.82,6.12,5.01,4.89,1,1,,JPY,2013
5801.T,10.05,0.59,0.13,-0.03,1.51,0.22,13.81,3.03,6.16,6.16,1.53,2.29,1.93,1,1,,JPY,2014
5802.T,11.88,0.7,0.7,-0.19,5.06,4.44,6.19,5.15,5.34,5.35,2.69,2.91,3.15,0,0,,JPY,2014
5803.T,5.45,1.19,0.01,-2.69,3.52,21.78,36.45,1.63,1.63,1.68,6.56,0.47,1.02,3,3,,JPY,2013
5805.T,5.49,0.9,0.06,-0.36,1.79,3.81,0.0,0.82,5.81,5.83,6.41,4.3,1.12,0,4,,JPY,2013
5807.T,24.54,1.98,0.83,-2.79,0.15,26.98,26.31,4.41,16.78,17.26,8.54,7.73,8.11,0,1,,JPY,2013
5809.T,45.1,0.91,-0.77,-0.35,2.06,-10.65,-12.52,3.69,4.76,4.77,2.82,4.68,5.73,1,1,,JPY,2014
5819.KL,10.01,1.17,0.67,1.34,3.9,1.77,5.2,5.03,10.1,9.97,1.3,1.25,1.2,0,0,,MYR,2013
5819.T,8.62,0.57,0.31,-0.0,1.92,-9.51,1.22,5.46,6.05,6.05,4.9,5.06,6.74,0,0,,JPY,2013
5821.T,7.43,0.64,-0.07,-100.0,3.66,3.35,-100.0,5.84,8.02,8.02,5.26,4.99,4.8,0,0,,JPY,2014
5851.T,16.68,0.49,0.08,-0.0,4.59,4.79,10.11,3.8,6.17,6.17,1.61,0.32,1.24,3,3,,JPY,2013
5852.T,-213.68,0.32,-2.14,-100.0,1.18,-19.65,-100.0,-0.01,0.41,0.41,-2.03,-0.67,0.72,3,5,,JPY,2014
5857.T,13.64,1.39,-0.14,-100.0,13.41,8.01,-100.0,17.74,9.68,9.68,5.07,6.45,5.97,0,1,,JPY,2014
5864.TWO,64.11,1.69,-0.49,0.6,12.49,0.0,2.89,3.42,4.48,4.45,-4.07,4.77,2.65,1,4,,TWD,2013
5871.TW,11.81,2.15,0.44,1.16,4.84,0.0,17.19,18.13,19.41,19.19,3.1,3.09,2.93,0,0,,TWD,2013
5876.TW,12.76,1.19,2.71,1.09,5.64,-100.0,3.25,5.5,6.19,6.12,0.64,0.72,0.72,0,0,,TWD,2013
5878.KL,24.17,2.09,0.11,0.19,2.53,12.27,4.47,10.53,8.29,8.27,2.46,2.56,3.32,1,1,,MYR,2013
5880.TW,18.59,1.71,-13.66,1.79,5.09,-100.0,8.28,4.27,4.16,4.09,0.45,0.44,0.41,0,0,,TWD,2013
5901.T,36.81,0.59,-0.48,-1.22,1.6,-5.6,-1.93,0.97,0.72,0.73,2.56,1.08,1.03,2,3,,JPY,2014
5902.T,-7.63,0.32,0.04,-1.09,-7.07,-13.61,0.0,0.6,1.86,1.88,-0.76,0.84,1.09,2,3,,JPY,2013
5903.TWO,25.52,8.04,0.69,0.01,5.99,8.37,5.94,15.24,5.72,5.72,2.55,3.25,4.25,0,1,,TWD,2013
5904.TWO,24.82,12.86,2.05,0.21,11.61,18.5,15.47,22.25,13.0,12.97,8.48,11.0,13.86,0,0,,TWD,2013
5906.TW,20.56,3.74,-3.02,8.33,-0.84,0.0,0.0,-5.02,-9.12,-8.42,6.4,4.12,-13.36,2,4,,TWD,2013
5909.T,17.79,0.36,-0.18,-100.0,0.65,-3.13,-100.0,0.79,0.26,0.26,1.21,1.13,1.23,1,2,,JPY,2014
5911.T,9.28,0.91,-0.09,-100.0,7.2,9.86,-100.0,7.2,7.68,7.68,6.17,6.1,5.16,0,0,,JPY,2014
5915.T,48.89,0.3,0.65,-0.69,-0.46,0.0,0.0,1.28,2.14,2.16,2.61,0.89,0.33,2,3,,JPY,2013
5921.T,8.51,0.33,-0.29,-0.08,6.41,0.0,0.0,5.13,5.41,5.41,3.1,4.38,3.8,0,2,,JPY,2013
5923.T,11.75,0.3,0.21,-0.15,2.99,42.61,39.31,0.83,0.9,0.9,3.05,2.96,0.89,0,3,,JPY,2013
5929.T,12.35,1.7,0.28,-0.9,7.3,11.79,15.05,5.13,8.67,8.75,7.19,6.59,5.86,0,0,,JPY,2014
5930.T,9.23,0.88,0.38,0.74,5.16,0.17,0.8,5.47,5.62,5.58,4.43,4.24,4.78,0,1,,JPY,2014
5932.T,33.75,0.3,-0.55,-0.03,2.54,-12.1,-27.45,2.42,2.28,2.28,0.24,-0.04,1.39,3,6,,JPY,2013
5933.T,10.2,0.68,-0.1,-100.0,4.94,1.33,-100.0,7.4,5.66,5.66,1.63,2.88,3.79,1,1,,JPY,2014
5936.T,10.27,0.51,-5.37,-2.21,1.33,-0.52,-1.51,1.69,3.47,3.54,2.35,2.55,3.0,1,1,,JPY,2013
5938.T,32.68,0.84,-0.33,-100.0,-0.94,-10.72,-100.0,0.26,0.1,0.1,2.45,1.36,1.3,1,2,,JPY,2014
5942.T,7.91,0.44,-7.57,-0.34,1.35,8.37,-0.24,3.43,5.82,5.84,2.52,1.25,2.87,2,2,,JPY,2013
5943.T,12.03,0.66,-0.12,-100.0,0.58,-3.7,-100.0,1.41,0.87,0.87,2.32,1.47,1.57,1,2,,JPY,2013
5945.T,8.04,0.46,0.1,-0.33,6.73,7.38,13.45,4.33,4.2,4.22,6.35,4.59,3.87,0,0,,JPY,2013
5946.T,20.52,0.66,0.62,-0.02,0.35,0.92,-1.0,1.04,1.3,1.3,2.81,2.04,2.35,0,0,,JPY,2013
5947.T,48.12,3.76,-3.9,13.34,4.25,3.48,-9.75,7.72,7.94,7.01,4.66,4.96,5.66,0,0,,JPY,2013
5949.T,16.49,0.38,0.11,-0.65,0.56,-8.2,-8.11,4.48,2.93,2.95,-0.61,0.57,2.05,3,3,,JPY,2014
5951.T,8.8,0.44,-0.33,-0.98,-1.08,-6.59,0.22,-0.14,0.3,0.3,3.71,2.56,2.17,1,3,,JPY,2013
5957.T,12.45,0.74,-0.73,-0.47,7.05,2.67,3.26,5.01,4.79,4.81,3.5,3.72,3.81,1,1,,JPY,2013
5958.T,6.41,0.37,-0.23,-0.29,-1.41,-0.86,-2.71,1.69,4.9,4.92,2.82,3.49,3.65,0,0,,JPY,2013
5959.T,9.35,0.53,0.19,-1.14,2.28,-2.11,0.97,3.22,5.18,5.24,3.86,3.47,4.65,0,0,,JPY,2013
5970.T,6.47,0.48,0.18,0.23,4.84,-0.46,1.61,7.71,8.51,8.49,3.16,3.63,3.77,0,0,,JPY,2013
5971.T,5.96,0.39,0.07,-0.01,4.82,9.91,10.5,4.35,3.75,3.75,6.62,5.55,3.31,0,2,,JPY,2013
5975.T,8.74,0.46,-0.7,0.52,10.97,8.82,6.71,12.12,10.71,10.65,3.5,5.0,5.81,0,0,,JPY,2013
5976.T,77.68,0.66,-1.07,-1.11,2.27,-4.68,-13.55,0.21,0.56,0.56,2.11,1.82,2.02,2,4,,JPY,2014
5981.T,10.42,0.63,0.0,1.16,-0.26,0.0,0.0,0.1,11.29,11.16,0.56,0.11,-1.91,2,2,,JPY,2013
5982.T,12.14,0.79,-0.12,-100.0,3.51,-0.89,-100.0,5.58,6.93,6.93,4.48,5.4,5.49,0,0,,JPY,2014
5983.KL,5.11,0.67,0.08,-0.23,0.36,6.87,8.34,-0.11,4.01,4.02,11.27,8.84,5.52,0,1,,MYR,2013
5985.T,28.89,0.42,-0.29,-100.0,5.05,0.0,-100.0,5.4,2.48,2.48,1.22,2.28,2.97,2,2,,JPY,2014
5986.T,-9.2,0.5,0.09,-100.0,4.51,-27.09,-100.0,5.51,0.48,0.48,-0.43,0.64,0.98,2,3,,JPY,2014
5988.T,22.1,0.73,-1.19,-1.02,0.73,-6.97,-4.73,4.78,5.83,5.89,3.44,5.26,6.38,0,1,,JPY,2014
5989.T,-2.22,0.34,-0.02,-100.0,2.54,0.0,-100.0,2.34,2.72,2.72,-3.99,0.02,0.74,2,3,,JPY,2014
5991.T,5.69,0.68,0.02,-0.7,1.62,0.57,5.91,3.67,6.06,6.1,5.47,2.57,3.63,2,3,,JPY,2013
5992.T,29.19,0.27,-0.5,-0.04,0.99,-0.5,-0.74,2.52,3.54,3.54,1.22,1.71,1.58,1,2,,JPY,2014
5998.T,-69.16,0.59,0.61,-0.12,-0.89,3.08,0.0,3.52,6.07,6.08,-0.33,-0.11,1.26,3,5,,JPY,2013
5999.T,8.28,1.3,0.16,-0.89,9.43,15.64,18.91,8.12,10.57,10.67,12.18,10.53,8.92,0,0,,JPY,2013
5CP.SI,14.94,2.83,0.17,0.5,7.06,0.89,-1.31,8.04,5.62,5.59,15.84,17.87,31.83,0,3,,MYR,2013
5CV.DE,-6.7,2.74,-0.17,1.81,51.28,36.04,34.38,61.77,101.91,100.1,-30.05,-42.84,-42.84,4,4,,EUR,2018
5CV.F,-6.86,2.8,-0.17,1.81,51.28,36.04,34.38,61.77,101.91,100.1,-30.05,-42.84,-42.84,4,4,,EUR,2018
5G5.DE,-96.22,1.1,0.95,2.6,1.16,-9.81,-10.96,10.47,0.0,0.0,3.1,0.64,-4.8,3,4,,USD,2013
5PAISA.NS,27.83,2.6,-0.28,-100.0,61.27,52.63,-100.0,67.43,47.41,47.41,1.75,-3.55,-2.63,2,4,,INR,2014
5PG.OL,-3.12,10.68,0.01,43.29,8.61,-6.48,16.65,7.22,8.74,6.1,-157.71,-105.94,-110.63,3,5,,DKK,2013
5UR.DE,25.83,1.97,0.64,5.53,0.77,-2.54,-6.35,6.44,9.59,9.08,7.62,5.24,8.78,1,1,,USD,2013
5ZM.F,3543.17,2.99,-34.93,2.08,104.07,-100.0,0.0,106.78,0.0,0.0,9.79,5.78,19.24,4,4,,USD,2017
600000.SS,4.71,0.31,-1.27,3.22,7.3,-100.0,0.21,10.04,14.62,14.16,0.59,0.74,0.87,0,0,,CNY,2013
600004.SS,-34.56,1.95,0.18,4.06,-2.83,0.0,0.0,11.7,9.29,8.93,-4.1,0.38,4.59,3,3,,CNY,2013
600006.SS,45.45,1.46,-1.73,0.01,-4.98,0.0,21.04,-1.46,3.59,3.59,1.65,2.33,1.67,0,2,,CNY,2013
600007.SS,16.22,2.0,1.84,-0.12,5.93,6.91,14.82,3.61,7.28,7.29,9.03,8.09,7.01,0,0,,CNY,2013
600008.SS,4.93,0.73,0.06,5.09,20.2,26.91,18.72,17.63,18.14,17.26,7.94,3.58,3.15,1,0,,CNY,2013
600009.SS,-49.29,2.92,0.73,2.29,0.55,0.0,0.0,13.96,9.9,9.68,-4.12,3.34,6.91,3,3,,CNY,2013
600010.SS,-55.13,1.7,0.37,7.63,7.46,0.73,0.0,5.85,11.99,11.14,-1.0,0.86,0.4,1,4,,CNY,2013
600011.SS,-31.57,1.66,-0.85,1.24,7.03,-21.08,0.0,7.5,6.33,6.26,-2.12,-0.66,1.3,2,5,,CNY,2013
600012.SS,11.24,1.36,-2.56,-0.0,9.34,5.12,6.09,6.39,6.0,6.0,18.4,20.96,24.71,0,0,,CNY,2013
600015.SS,4.01,0.33,0.68,3.51,8.45,-100.0,1.89,9.86,15.82,15.29,0.64,0.68,0.79,0,0,,CNY,2013
600016.SS,4.54,0.26,0.0,1.73,2.32,14.5,-4.1,9.42,13.13,12.9,0.49,0.62,0.82,0,0,,CNY,2013
600017.SS,15.04,0.67,-1.2,-0.29,4.68,1.62,-2.35,8.42,4.09,4.1,2.25,3.05,2.92,0,1,,CNY,2013
600018.SS,7.96,1.05,0.46,0.22,3.17,12.47,13.86,8.31,9.45,9.43,10.25,8.11,7.95,0,0,,CNY,2013
600019.SS,12.79,0.67,-0.26,3.24,7.65,6.55,5.15,6.46,6.49,6.29,3.16,4.75,3.87,0,1,,CNY,2013
600020.SS,22.65,0.62,-0.24,13.41,10.36,1.41,-22.77,3.86,6.79,5.99,0.57,2.61,2.82,2,2,,CNY,2013
600021.SS,17.04,1.63,0.11,9.13,11.14,10.35,-5.24,18.46,11.61,10.64,1.02,1.24,1.8,1,1,,CNY,2013
600022.SS,63.36,0.7,-1.18,2.77,4.23,6.84,23.88,3.29,5.93,5.77,2.2,2.71,1.35,0,4,,CNY,2013
600023.SS,-20.88,1.03,0.21,2.37,4.51,0.0,0.0,3.09,6.04,5.9,-3.04,1.66,3.73,2,2,,CNY,2013
600025.SS,20.54,2.06,2.19,2.11,4.16,4.2,5.29,1.74,10.33,10.12,4.35,3.64,2.7,0,2,,CNY,2013
600026.SS,25.63,2.05,0.19,3.83,5.63,0.0,0.0,1.66,4.51,4.34,2.14,-0.18,0.25,1,2,,CNY,2013
600027.SS,767.59,1.31,8.49,7.33,5.41,-12.79,0.0,2.89,11.16,10.4,-0.3,0.3,1.35,2,3,,CNY,2013
600028.SS,11.79,0.97,-1.74,-0.09,1.58,1.8,-0.4,3.88,3.64,3.64,3.46,3.33,3.38,0,0,,CNY,2013
600029.SS,-3.96,3.13,0.02,6.43,-1.37,0.0,0.0,7.33,2.07,1.94,-11.0,-3.22,-0.67,3,3,,CNY,2013
600030.SS,14.09,1.17,-0.88,2.92,16.82,22.72,13.55,19.1,12.5,12.15,1.64,1.59,1.93,0,0,,CNY,2013
600031.SS,33.37,2.11,-0.52,1.16,8.96,7.08,3.29,10.65,11.76,11.62,2.78,9.19,5.66,1,4,,CNY,2013
600032.SS,24.48,2.97,0.43,-0.0,24.7,24.79,17.41,34.21,15.53,15.53,2.49,1.9,2.59,1,1,,CNY,2016
600033.SS,10.14,0.78,3.04,0.0,0.2,-1.39,5.1,-1.58,4.2,4.2,5.07,4.38,3.84,0,0,,CNY,2013
600035.SS,7.92,0.84,-3.65,0.95,12.5,10.54,11.2,3.62,8.74,8.66,18.94,16.06,18.63,0,1,,CNY,2013
600036.SS,5.79,0.83,0.41,1.72,11.12,17.9,9.63,10.84,15.16,14.9,1.36,1.26,1.2,0,0,,CNY,2013
600037.SS,64.81,0.89,1.08,3.07,0.91,0.0,-4.27,5.11,9.52,9.24,2.11,2.51,3.64,1,2,,CNY,2013
600038.SS,60.33,2.38,-1.05,1.79,6.74,2.04,3.32,3.27,5.76,5.66,1.42,2.45,2.15,0,0,,CNY,2013
600039.SS,4.98,1.38,0.09,12.81,20.4,23.79,24.88,18.78,22.96,20.35,6.37,3.93,3.17,0,0,,CNY,2013
600048.SS,6.22,0.76,-0.22,1.3,13.17,8.67,9.35,18.72,15.96,15.76,1.84,2.71,2.83,0,0,,CNY,2013
600050.SS,8.7,0.95,0.68,4.14,1.75,4.43,14.05,2.17,8.37,8.04,2.72,2.08,1.25,1,3,,CNY,2013
600051.SS,15.25,0.63,-0.24,0.45,-0.67,26.23,10.22,-2.05,6.95,6.91,2.34,4.89,3.74,1,4,,CNY,2013
600052.SS,-17.56,1.14,0.03,-1.83,-21.41,-28.3,0.0,-11.06,5.37,5.47,-6.28,4.64,2.65,4,5,,CNY,2013
600053.SS,49.99,1.95,0.26,0.0,-3.67,24.83,24.04,2.3,15.34,15.34,5.06,6.93,6.64,2,4,,CNY,2013
600054.SS,4076.13,2.35,-9.78,0.58,-5.2,0.0,0.0,5.01,8.07,8.02,-2.76,3.41,5.09,3,3,,CNY,2013
600055.SS,78.73,3.08,-3.82,3.21,4.34,22.51,13.08,18.49,23.98,23.23,3.35,6.16,4.86,0,1,,CNY,2013
600056.SS,24.27,1.74,1.74,5.62,10.89,10.04,-0.87,12.15,13.58,12.86,2.17,3.76,4.22,0,0,,CNY,2013
600057.SS,5.12,1.06,0.07,6.61,35.31,62.84,27.36,27.19,28.35,26.59,3.34,2.16,1.81,0,0,,CNY,2013
600058.SS,43.57,1.82,-0.96,7.16,-10.01,8.63,-4.65,-7.53,-6.17,-5.76,1.53,0.36,-0.92,1,2,,CNY,2013
600059.SS,52.45,1.81,-12.06,3.84,1.1,3.34,-0.01,6.47,9.2,8.86,3.36,3.58,3.62,0,0,,CNY,2013
600060.SS,14.21,1.66,2.89,0.03,5.4,3.42,0.62,6.75,6.58,6.58,4.87,3.64,5.21,1,1,,CNY,2013
600061.SS,12.39,0.91,-0.31,24.29,16.44,76.0,59.52,71.78,64.01,51.5,1.13,1.58,1.53,0,2,,CNY,2013
600062.SS,14.69,1.7,0.6,2.58,3.66,6.43,0.64,9.35,7.26,7.08,10.33,10.63,10.89,0,0,,CNY,2013
600063.SS,10.55,1.44,0.34,-0.09,12.04,35.7,59.81,8.76,13.82,13.84,10.7,6.24,3.79,1,5,,CNY,2013
600064.SS,4.83,0.67,2.19,3.79,2.72,20.19,16.65,10.23,14.31,13.78,6.43,5.96,4.66,0,0,,CNY,2013
600066.SS,36.14,2.45,1.69,1.74,-0.15,-4.06,-10.82,7.09,5.75,5.66,2.67,3.64,7.46,1,3,,CNY,2013
600067.SS,34.55,0.43,0.3,1.92,3.43,-2.1,-22.42,4.51,4.61,4.52,0.66,0.56,2.06,1,2,,CNY,2013
600070.SS,-3.28,1.23,0.61,3.95,-17.27,0.0,0.0,0.29,3.98,3.82,-34.6,-9.83,-3.44,3,4,,CNY,2013
600071.SS,727.79,11.14,-52.76,0.09,11.54,0.0,0.0,9.36,-1.34,-1.34,0.06,-0.02,-1.96,2,3,,CNY,2013
600072.SS,167.2,5.08,4.6,4.9,15.42,0.0,0.0,14.96,15.03,14.33,1.47,1.1,-0.19,1,2,,CNY,2013
600073.SS,12.69,1.45,0.02,-100.0,10.26,19.46,12.31,12.3,10.44,10.44,3.24,2.94,2.46,1,2,,CNY,2013
600075.SS,18.19,0.88,-0.34,12.76,12.79,0.0,0.0,18.05,24.29,21.54,4.42,5.47,3.73,1,4,,CNY,2013
600076.SS,-15.69,0.66,0.02,15.7,47.32,-1.47,0.0,32.72,47.78,41.3,-3.64,2.48,5.26,3,4,,CNY,2013
600077.SS,-0.14,0.71,0.0,1.69,12.4,-0.67,0.0,14.27,-12.61,-12.4,-9.3,-1.23,-0.33,2,3,,CNY,2013
600078.SS,9.94,3.05,-0.16,0.06,7.04,21.95,47.37,1.61,1.32,1.32,14.74,0.19,0.38,1,1,,CNY,2013
600079.SS,16.71,2.73,0.49,5.38,15.7,16.5,15.68,15.69,14.8,14.04,7.69,3.06,4.1,1,1,,CNY,2013
600080.SS,98.09,1.68,0.35,2.21,2.33,6.01,-5.47,5.84,6.0,5.87,1.77,1.23,2.08,1,1,,CNY,2013
600081.SS,26.02,1.88,-0.53,4.61,9.28,10.58,1.25,14.5,15.95,15.25,3.29,3.7,3.92,0,0,,CNY,2013
600082.SS,106.0,1.16,165.37,-0.46,-6.11,0.11,-13.84,-1.26,0.34,0.34,0.36,0.54,0.35,0,1,,CNY,2013
600083.SS,73.53,21.54,0.25,0.15,18.79,31.03,30.41,32.38,11.53,11.51,8.05,-0.65,2.99,2,2,,CNY,2013
600084.SS,-9.71,6.84,0.0,3.75,-13.71,0.0,0.0,-8.24,3.32,3.2,-68.97,-15.2,-7.76,1,2,,CNY,2013
600085.SS,29.82,5.96,1.87,-100.0,6.51,8.63,13.72,9.54,9.97,9.97,8.38,7.42,6.62,0,0,,CNY,2013
600088.SS,-175.33,4.98,0.14,-0.01,-0.84,0.0,0.0,0.17,-1.11,-1.11,-4.29,0.31,0.79,2,4,,CNY,2013
600089.SS,3.39,1.39,0.03,3.91,14.15,33.39,32.03,14.42,16.49,15.87,14.43,5.87,4.37,3,1,,CNY,2013
600094.SS,20.19,0.59,0.13,5.48,10.74,-2.64,-9.33,9.67,18.73,17.75,0.49,0.88,1.31,1,2,,CNY,2013
600095.SS,-198.93,1.85,-5.12,26.36,22.82,17.5,0.0,42.42,36.87,29.18,-0.98,0.97,1.29,1,1,,CNY,2013
600096.SS,5.24,1.73,0.08,1.81,3.37,23.27,27.08,-2.31,7.96,7.82,12.22,4.18,1.3,3,6,,CNY,2013
600097.SS,22.92,1.13,-0.52,1.98,10.11,100.27,-1.63,11.4,10.48,10.28,3.29,5.96,4.45,0,2,,CNY,2013
600098.SS,15.1,0.89,0.01,2.71,12.48,0.87,0.44,6.99,6.81,6.63,2.32,1.66,2.26,1,1,,CNY,2013
600099.SS,215.45,4.07,0.0,-0.33,11.23,0.0,42.28,3.98,0.56,0.56,1.24,1.1,0.72,1,3,,CNY,2013
600100.SS,169.85,1.73,2.53,5.48,0.53,3.24,0.0,2.71,3.74,3.55,-1.3,-1.88,0.47,3,4,,CNY,2013
600101.SS,22.69,1.46,0.73,0.04,9.15,8.64,-0.35,4.5,4.88,4.88,4.42,3.37,3.76,0,0,,CNY,2013
600103.SS,34.16,1.77,3.3,5.35,5.47,0.0,25.16,5.42,12.45,11.81,3.69,2.92,1.42,1,2,,CNY,2013
600104.SS,9.26,0.59,-0.29,0.48,3.09,4.51,-1.41,11.44,8.17,8.13,2.36,3.67,4.82,0,1,,CNY,2013
600105.SS,43.99,3.59,0.57,4.0,15.69,23.61,-1.35,12.59,7.6,7.31,2.99,0.34,3.3,1,2,,CNY,2013
600106.SS,34.42,1.66,-1.63,0.2,-10.66,2.33,-3.49,1.93,7.82,7.8,2.94,3.8,3.93,0,0,,CNY,2013
600107.SS,-21.36,4.1,0.03,-0.89,-2.66,0.0,0.0,-6.37,1.9,1.91,-9.48,1.82,1.01,2,6,,CNY,2013
600108.SS,76.51,1.46,10.08,0.01,5.04,-4.65,-16.23,3.33,-1.48,-1.48,1.24,-2.03,0.75,1,1,,CNY,2013
600109.SS,19.77,1.04,-0.35,3.39,15.42,-100.0,12.01,25.04,18.55,17.95,1.17,2.27,2.66,0,1,,CNY,2013
600110.SS,46.73,2.02,-1.69,4.36,10.15,69.61,52.17,9.0,13.61,13.04,2.61,1.51,0.99,2,5,,CNY,2013
600111.SS,17.04,4.39,1.01,-0.05,17.89,14.94,16.09,7.86,10.32,10.33,16.61,8.08,5.78,3,5,,CNY,2013
600112.SS,-12.42,24.52,0.07,0.0,-15.98,0.0,0.0,-8.9,-24.46,-24.45,-10.74,-13.56,-7.91,3,5,,CNY,2013
600113.SS,22.7,1.46,-0.3,1.47,11.44,43.11,24.01,13.4,15.83,15.61,6.49,11.4,11.43,1,3,,CNY,2013
600114.SS,32.22,2.04,0.1,3.61,14.06,8.0,4.93,16.0,14.51,14.01,2.82,4.76,5.97,2,3,,CNY,2013
600116.SS,42.92,1.6,-0.97,10.1,26.17,23.64,7.54,22.48,28.96,26.3,2.71,3.96,4.36,0,0,,CNY,2013
600117.SS,-1.77,-2.77,-0.04,4.36,1.1,0.0,35.6,-0.4,0.0,0.0,-10.11,-6.57,-3.92,3,4,,CNY,2013
600118.SS,117.74,5.79,-10.6,0.97,6.18,2.33,-1.7,6.33,4.95,4.9,2.33,3.18,3.68,0,0,,CNY,2013
600119.SS,-345.94,12.26,-3.74,1.87,-2.24,0.63,0.0,-9.9,-13.77,-13.51,-1.42,-15.08,-6.75,3,4,,CNY,2013
600120.SS,12.24,0.87,0.35,5.59,6.99,21.49,-0.53,13.6,15.17,14.37,2.65,3.21,4.26,0,0,,CNY,2013
600121.SS,18.04,3.43,0.0,1.79,-15.69,0.05,22.56,2.64,-8.9,-8.75,2.34,-1.73,-1.33,2,4,,CNY,2013
600122.SS,-0.16,-0.16,0.0,0.25,-25.29,-20.48,0.0,-11.77,0.0,0.0,-116.4,-35.4,-16.5,3,4,,CNY,2013
600123.SS,3.1,0.59,0.09,0.0,8.89,19.08,13.86,4.46,5.34,5.34,13.0,6.67,4.1,2,4,,CNY,2013
600125.SS,20.5,1.15,0.0,-0.01,12.14,-1.15,-2.38,6.38,4.88,4.88,3.68,4.45,4.64,0,0,,CNY,2013
600126.SS,116.57,0.7,-1.63,10.98,10.82,17.86,27.81,14.34,22.27,20.07,1.81,5.1,0.98,1,3,,CNY,2013
600127.SS,-136.32,7.16,6.89,1.6,17.53,-9.53,0.0,3.53,-3.24,-3.19,-2.83,-1.2,-1.55,3,4,,CNY,2013
600128.SS,39.9,0.99,-3.59,-0.27,5.64,8.25,-5.98,7.52,4.37,4.38,0.72,0.04,0.85,1,3,,CNY,2013
600129.SS,53.22,9.13,0.33,3.18,8.75,17.97,40.25,5.14,13.92,13.49,2.61,-0.45,0.88,2,5,,CNY,2013
600130.SS,103.93,3.23,-1.87,2.11,-9.68,0.7,-9.76,1.16,2.16,2.11,2.73,3.22,2.08,0,1,,CNY,2013
600131.SS,28.48,4.04,1.62,10.02,28.96,29.49,0.0,20.03,27.38,24.89,7.32,5.87,4.5,0,1,,CNY,2013
600132.SS,15.57,17.05,2.03,0.07,17.12,32.11,36.25,12.47,3.3,3.3,23.28,20.24,12.18,0,4,,CNY,2013
600133.SS,11.43,0.98,3.83,6.42,11.93,16.46,0.0,14.47,22.64,21.27,1.76,1.75,1.22,1,1,,CNY,2013
600135.SS,135.3,1.59,-4.68,5.5,9.22,2.3,-0.13,13.85,11.89,11.27,1.14,1.54,1.94,1,1,,CNY,2013
600136.SS,-0.36,-0.41,0.0,10.59,25.07,0.0,0.0,37.56,0.0,0.0,-159.58,-43.77,-20.23,3,3,,CNY,2013
600137.SS,109.02,3.25,-7.63,-0.03,-3.2,15.86,8.84,1.23,1.51,1.51,2.75,3.1,1.95,0,2,,CNY,2013
