GrPetYear,pe,pb,peg,shr,revenue,opInm,eps,Assets,Equity,bvps,ROtA,5ROtA,10ROtA,bad5y,bad10y,Industrial,cur,old
DMTR.L,-0.1,0.05,0.98,18.8,31.5,7.55,-9.24,3.11,1.88,1.58,,-78.71,-53.73,4.0,7.0,,GBP,2012
DMTX,0.0,0.0,0.0,214.67,48.01,40.28,39.78,-29.57,-43.23,-13.74,,,-39.25,,2.0,,USD,2015
DM-WT,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-14.47,-14.47,1.0,1.0,"SPECIAL INDUSTRY MACHINERY, NEC",USD,2020
DMYD-WT,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-0.23,-0.23,1.0,1.0,BLANK CHECKS,USD,2020
DMYI,-619.76,1.34,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-208.11,-208.11,1.0,1.0,SERVICES,USD,2020
DMYI-UN,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-0.21,-0.21,1.0,1.0,SERVICES,USD,2020
DMYI-WT,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-0.21,-0.21,1.0,1.0,SERVICES,USD,2020
DMYT+,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-0.98,-0.98,1.0,1.0,,USD,2019
DNBF,0.0,0.0,,5.76,-100.0,23.72,17.22,41.49,-17.02,-16.09,,0.94,0.68,0.0,0.0,,USD,2009
DNJR,0.0,0.0,,6.14,-18.91,165.05,151.91,-40.86,-43.09,-40.6,,-118.56,-81.48,1.0,1.0,,USD,2017
DNK,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-40.39,-40.39,1.0,1.0,OPERATORS OF APARTMENT BUILDINGS,USD,2019
DNK.L,-1480.75,218.01,6.26,16.18,-100.0,7.15,-7.78,16.07,16.01,13.78,,-12.15,-22.71,2.0,7.0,,AUD,2011
DNKN,0.0,0.0,,-3.1,10.24,9.57,31.52,2.47,,,,16.32,17.0,0.0,0.0,,USD,2011
DNL.L,-2.79,1.23,-25.34,15.68,-100.0,46.84,25.12,68.34,72.78,62.91,100.0,,,,,,GBP,2013
DNMR-WT,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-2.47,-2.47,1.0,1.0,"PLASTICS, MATERIALS, SYNTH RESINS & NONVULCAN ELASTOMERS",USD,2020
DNR,0.0,0.0,,3.44,-3.96,-6.15,-4.77,-7.06,-11.82,-11.43,,5.73,-10.34,0.0,2.0,,USD,2010
DNRCQ,0.0,0.0,,3.44,-3.96,-6.15,-4.77,-7.06,-11.82,-11.43,,5.73,-10.34,0.0,2.0,,USD,2010
DNZ,4.89,0.26,,-100.0,-100.0,-100.0,-100.0,124953.25,-935166.4,-935166.4,,-0.57,-0.57,1.0,1.0,BLANK CHECKS,USD,2021
DNZ-UN,19.47,1.05,,-100.0,-100.0,-100.0,-100.0,124953.25,-935166.4,-935166.4,,-0.57,-0.57,1.0,1.0,BLANK CHECKS,USD,2021
DNZ-WT,0.0,-0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-0.57,-0.57,1.0,1.0,BLANK CHECKS,USD,2021
DODRW,-0.0,0.22,,-100.0,-15.45,,-100.0,-15.85,-17.99,-17.99,,,,,,,USD,2011
DODS.L,0.0,0.0,,9.42,5.39,-22.5,30.96,5.72,1.16,1.06,,-11.49,-11.16,1.0,3.0,,GBP,2009
DOFSQ,0.0,0.0,,-0.08,-15.45,,,-3.73,-8.32,-8.33,,-11.49,-4.06,2.0,5.0,DRILLING OIL & GAS WELLS,USD,2011
DOLAT.NS,10.24,4.13,0.1,0.0,2.23,73.11,76.56,21.17,17.65,17.65,,29.77,10.61,0.0,4.0,,INR,2012
DOME.ST,-2854.27,-3.2,-28.91,52.65,-100.0,,,-43.95,,,,-115.09,-68.03,1.0,5.0,,SEK,2012
DOVA,0.0,0.0,,32.68,-100.0,143.25,141.3,16.38,24.8,18.7,,-64.44,-47.76,1.0,2.0,,USD,2017
DOY.IR,0.0,0.0,,-1.5,11.83,12.23,15.67,9.17,10.23,10.38,,9.19,9.96,0.0,1.0,,EUR,2011
DP2G.L,0.0,0.0,,20.06,-100.0,-100.0,,22.75,23.26,19.37,,-15.28,-1.03,2.0,2.0,,GBP,2008
DP2K.L,0.0,0.0,,20.06,-100.0,-100.0,,22.75,23.26,19.37,,-15.28,-1.03,2.0,2.0,,GBP,2008
DPA.AS,2.25,0.07,-0.03,3.53,11.62,,,6.58,7.74,7.48,,16.25,12.62,1.0,3.0,,EUR,2011
DPDW,-3.98,1.0,-0.03,2.3,-9.87,,,-8.1,-8.48,-8.29,,-18.29,-10.9,3.0,5.0,OIL & GAS FIELD MACHINERY & EQUIPMENT,USD,2012
DPDWD,0.0,0.0,,-25.66,-4.6,-18.28,9.69,-3.33,-5.14,-6.91,,-18.27,-9.5,2.0,4.0,,USD,2010
DPHC,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,1.06,1.06,0.0,0.0,,USD,2019
DPHCU,0.0,0.0,,-100.0,-100.0,16466.39,-100.0,-99.73,-99.73,-99.73,,-6649.12,-6649.12,1.0,1.0,MOTOR VEHICLES & PASSENGER CAR BODIES,USD,2019
DPHCW,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,1.06,1.06,0.0,0.0,,USD,2019
DPL,0.0,0.0,0.0,-0.05,-0.11,-12.77,-10.17,-7.26,,,,4.63,-2.39,0.0,3.0,,USD,2010
DPLO,0.0,0.0,,17.82,25.49,,,39.48,29.74,25.24,,-48.29,-6.99,1.0,1.0,,USD,2014
DPSM,-0.0,-0.1,0.0,955.43,-100.0,6177.32,474.16,-88.85,-106.58,-10.1,,,-2034.29,,1.0,SERVICES-PREPACKAGED SOFTWARE,USD,2012
DPW,-0.07,0.05,-0.12,76.5,8.74,,,-42.18,28.29,16.03,,-28012.5,-10517.95,1.0,1.0,"ELECTRONIC COMPONENTS, NEC",USD,2011
DPWW,0.18,-0.05,0.0,104.1,43.19,30.36,,56.82,60.13,29.46,,-128.01,-384.74,2.0,4.0,SERVICES-EDUCATIONAL SERVICES,USD,2012
DQ5.IR,0.0,0.0,,-3.34,10.31,16.07,16.6,8.58,7.02,7.26,,11.89,11.28,0.0,0.0,,EUR,2011
DQE.NS,-0.11,0.07,0.0,3.05,-6.29,,,6.9,-11.41,-11.07,,-23.83,-26.0,1.0,2.0,,INR,2010
DQW1.DE,28.63,0.6,-0.29,11.28,32.97,8.67,,35.32,25.41,22.83,,3.06,9.15,2.0,4.0,,EUR,2012
DRAD,0.0,0.0,,0.93,8.2,-16.32,-2.78,6.26,-0.85,-0.85,,-3.17,-1.58,1.0,2.0,,USD,2010
DRADP,0.0,0.0,,-100.0,9.92,-0.44,-100.0,0.16,-6.56,-6.56,,1.69,-0.5,0.0,1.0,,USD,2011
DRAY,60.93,-26627.4,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,2786.4,2786.4,0.0,0.0,BLANK CHECKS,USD,2021
DRAYU,16.62,-25.95,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,2.79,2.79,0.0,0.0,BLANK CHECKS,USD,2021
DRAYW,0.0,-0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,2.79,2.79,0.0,0.0,BLANK CHECKS,USD,2021
DRE,52.18,2.94,0.29,4.07,-0.04,21.89,,3.66,9.87,9.48,,5.44,7.08,0.0,3.0,REAL ESTATE INVESTMENT TRUSTS,USD,2012
DREAP,0.0,0.0,,4.9,-3.9,9.72,,1.08,6.1,5.81,,5.01,7.18,0.0,2.0,,USD,2010
DRI.DE,0.0,0.0,,14.27,30.33,29.82,5.49,36.99,45.6,39.91,,19.02,26.23,0.0,2.0,,EUR,2011
DRII,0.0,0.0,0.0,3265.7,14.34,763.8,,24.53,17.35,0.52,,,4.21,,1.0,,USD,2013
DRIP.L,-483.81,68.49,3.79,0.57,,,,11.68,-1.91,-1.9,,-2.23,-0.78,2.0,2.0,,GBP,2017
DRJ.DE,34.33,0.32,-0.58,0.0,8.91,-35.0,-57.18,41.55,-1.64,-1.64,,0.85,2.59,0.0,1.0,,EUR,2016
DRLCO.CO,7.77,0.98,0.45,-0.0,-11.22,,,-17.54,-19.17,-19.17,,-5.58,-8.01,1.0,3.0,,USD,2016
DRNA,-25.26,20.68,-1.85,-0.49,40.09,34.98,33.88,45.22,,,,-19.27,-46.24,3.0,5.0,PHARMACEUTICAL PREPARATIONS,USD,2011
DROP,-0.0,-0.0,0.0,150.59,-100.0,58.51,-36.51,-100.0,88.16,35.18,,,-29762.44,,2.0,"AIRPORTS, FLYING FIELDS & AIRPORT TERMINAL SERVICES",USD,2006
DRVD,0.0,0.0,,-1.16,118.41,377.81,389.14,224.99,192.74,195.0,,-4338.72,-2212.44,1.0,2.0,,USD,2014
DS,-0.43,-1.0,-0.01,15.62,-4.86,,,-20.82,-32.48,-28.09,,-10.29,-4.0,4.0,5.0,RETAIL-EATING & DRINKING PLACES,USD,2012
DSAC,-1.68,-0.07,0.0,0.0,-100.0,783.82,116.21,-0.92,-117.27,-117.27,,-0.57,-0.57,2.0,2.0,BLANK CHECKS,USD,2020
DSACU,-7.23,-0.29,0.12,0.0,-100.0,783.82,-39.69,-0.92,-117.27,-117.27,,-0.57,-0.57,2.0,2.0,BLANK CHECKS,USD,2020
DSACW,-0.52,-0.02,0.01,0.0,-100.0,783.82,-39.69,-0.92,-117.27,-117.27,,-0.57,-0.57,2.0,2.0,,USD,2020
DSCI,0.0,0.0,0.0,-0.27,-47.5,,,-41.43,-42.78,-42.9,,,-43.16,,3.0,,USD,2006
DSKEW,0.0,0.0,0.0,-100.0,14.84,24.01,-100.0,32.41,-1.64,-1.64,,-7.3,-4.09,1.0,2.0,,USD,2015
DSKX,0.0,0.0,,-17.6,20.45,54.84,88.29,10.94,-1.48,-1.8,,,-77.34,,3.0,,USD,2009
DSKY.ME,5.07,650.37,0.08,-0.06,22.16,35.2,42.74,27.99,-28.37,-28.39,,7.57,7.74,0.0,1.0,,RUB,2012
DSOX,-0.0,-0.0,-0.0,12.75,-100.0,3.08,29.49,1.4,66.72,59.18,,-10456.7,-14583.93,2.0,4.0,TELEPHONE COMMUNICATIONS (NO RADIO TELEPHONE),USD,2010
DS-PB,-20.83,-48.07,-0.45,-0.0,-4.86,,,-20.82,-32.48,-32.48,,-10.29,-4.0,4.0,5.0,RETAIL-EATING & DRINKING PLACES,USD,2012
DS-PC,-15.15,-34.96,-0.33,0.0,-4.86,,,-20.82,-32.48,-32.48,,-10.29,-4.0,4.0,5.0,RETAIL-EATING & DRINKING PLACES,USD,2012
DS-PD,-14.4,-33.22,-0.31,0.0,-4.86,,,-20.82,-32.48,-32.48,,-10.29,-4.0,4.0,5.0,RETAIL-EATING & DRINKING PLACES,USD,2012
DSPG,-75.43,3.28,0.16,0.03,-5.68,-9.8,-9.33,1.11,0.56,0.56,,-1.73,0.03,2.0,4.0,SEMICONDUCTORS & RELATED DEVICES,USD,2011
DSSI,14.65,0.31,0.04,0.87,-100.0,14.3,-8.04,46.92,28.13,27.89,,-3.82,18.51,1.0,4.0,TRANSPORTATION SERVICES,USD,2016
DST,0.0,0.0,0.0,-6.47,-0.33,-2.14,13.35,1.77,20.13,21.52,,,17.64,,1.0,,USD,2008
DSV.V,-15.14,4.77,0.27,86.83,-100.0,140.91,,196.04,,,,-41.07,-16810.89,2.0,2.0,,CAD,2012
DTG.L,0.0,0.0,,0.1,23.33,30.28,22.88,24.52,17.56,17.54,,3.99,4.18,0.0,0.0,,GBP,2011
DTG.V,-0.28,-0.04,0.01,14.3,-9.07,,23.71,0.08,,,,-37.69,-15.63,3.0,5.0,,CAD,2012
DTH.MI,29.22,3.27,0.12,17.82,3.75,120.5,152.11,55.3,233.69,198.34,,5.82,5.82,1.0,1.0,,EUR,2019
DTLK,0.0,0.0,0.0,8.07,20.2,4.37,-13.44,22.31,22.1,20.45,,,2.05,,1.0,,USD,2006
DTQ,0.0,0.0,,1.35,4.46,8.39,5.55,7.54,6.32,6.24,,8.46,11.28,1.0,1.0,,USD,2010
DTRC,-10.23,2.14,0.02,25.35,-100.0,0.09,-14.66,28.3,57.37,45.77,,-128.31,-207.52,2.0,7.0,METAL MINING,USD,2012
DTRCD,0.0,0.0,,25.35,-100.0,0.33,-14.66,28.3,57.37,45.77,,-128.31,-207.52,2.0,7.0,,USD,2012
DTRK,-0.28,-0.18,0.0,9.07,9.87,-16.46,-23.17,1.94,,,,,-4.39,,1.0,,USD,2002
DTRM,0.0,0.0,,-7.26,7.46,-10.85,-0.73,-4.24,-22.66,-24.44,,-43.91,-46.07,1.0,6.0,,USD,2007
DTRT,30.85,-21.48,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,4.33,4.33,0.0,0.0,BLANK CHECKS,USD,2021
DTRTU,30.75,1.06,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,4.33,4.33,0.0,0.0,BLANK CHECKS,USD,2021
DTRTW,0.0,-0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,4.33,4.33,0.0,0.0,BLANK CHECKS,USD,2021
DTS.AX,0.0,0.0,,17.4,83.65,8.14,-7.5,-13.41,,,,-300.71,-207.05,3.0,3.0,,AUD,2016
DTSI,0.0,0.0,0.0,-0.62,6.51,30.31,,10.45,3.24,3.27,,,5.54,,1.0,,USD,2006
DTV,0.0,0.0,,-12.14,6.9,3.47,16.04,11.39,18.83,21.43,,,15.11,,0.0,,USD,2011
DTY,14.81,-1.62,-0.2,1.36,-100.0,-12.82,-9.65,-23.19,,,,29.49,18.9,2.0,1.0,ELECTRIC SERVICES,USD,2011
DTZ,0.0,0.0,,1.35,4.46,1.72,5.55,7.54,-100.0,-98.67,,8.47,11.39,1.0,1.0,,USD,2010
DUCK.JK,1.55,0.25,-0.23,0.0,14.57,56.87,63.76,42.71,60.81,60.81,,10.64,12.19,0.0,1.0,,IDR,2015
DUNI.ST,22.42,1.49,0.01,0.0,3.64,-3.02,-5.24,6.88,2.8,2.8,,4.14,8.73,2.0,2.0,,SEK,2012
DVAXW,0.0,0.0,,-100.0,8.9,4.11,-100.0,11.36,-5.74,-5.74,,-52.56,-56.94,2.0,7.0,,USD,2011
DVCR,12.86,-2.12,0.11,1.2,4.7,10.12,18.01,15.88,,,,-3.98,-2.19,2.0,5.0,,USD,2011
DVD,17.29,1.87,0.43,-0.11,-3.25,,,-1.45,4.88,4.89,,7.98,6.43,0.0,1.0,SERVICES,USD,2011
DVN.AX,-12.42,0.54,-0.14,0.0,-23.92,,,-16.28,-16.39,-16.39,,-25.44,-12.13,2.0,5.0,,AUD,2011
DVNO.L,23.62,0.97,278.19,6.68,1.54,0.46,-4.57,240.0,239.6,224.59,,1.53,2.0,1.0,1.0,,GBP,2017
DVO.L,17.66,4.39,49.45,0.16,0.51,-0.14,-0.57,1.58,-1.76,-1.76,,1.79,3.13,1.0,3.0,,GBP,2012
DVRG.L,-0.11,0.01,-0.32,36.33,182.24,41.47,0.98,281.48,,,,-94.73,-3574.72,2.0,1.0,,GBP,2013
DVT.PA,29.76,6.43,-10.82,-2.14,4.13,10.69,15.9,7.94,5.25,5.37,,10.49,7.44,0.0,1.0,,EUR,2011
DWA,0.0,0.0,0.0,-2.05,9.8,,,13.6,1.13,1.16,,,-6.67,,2.0,,USD,2006
DWCH,0.0,0.0,0.0,8.68,8.73,6.2,-1.27,19.9,19.93,18.34,,-29.23,-39.13,1.0,4.0,,USD,2009
DWIN,60.28,-18.21,0.0,-80.49,-100.0,3306.15,-51100.0,-99.57,-105.9,-542.83,,607.36,607.36,1.0,1.0,,USD,2020
DWIN-UN,68.9,-20.81,0.04,0.0,-100.0,3306.15,-5200.0,-99.57,-105.9,-105.9,,607.36,607.36,1.0,1.0,,USD,2020
DWOG,-0.05,0.0,-0.0,6.01,-100.0,-22.68,-35.25,5.04,5.14,4.85,,-0.81,-4.1,2.0,4.0,CRUDE PETROLEUM & NATURAL GAS,USD,2011
DWRE,0.0,0.0,0.0,14.71,43.99,81.3,65.22,39.4,44.85,39.1,,,-9.2,,3.0,,USD,2012
DWS.AX,0.0,0.0,,-0.04,6.11,-4.61,-8.75,9.48,2.05,2.05,,27.4,32.69,0.0,1.0,,AUD,2011
DXI.TO,0.0,0.0,,28.33,-18.53,-9.2,-20.99,-29.22,,,,-310.05,-105.76,2.0,2.0,,CAD,2010
DXPA,0.0,0.0,,1.36,39.02,,,14.01,-10.91,-10.77,,-1.33,0.35,1.0,1.0,,USD,2010
DYAX,0.0,0.0,0.0,13.24,17.02,-30.24,1.23,13.27,11.13,9.83,,,-13.08,,1.0,,USD,2005
DYNE,-0.06,0.05,-0.0,54.5,114.17,10.0,,-10.58,-14.61,-9.46,,,,,,,USD,1998
DYNS,0.0,-24.93,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,0.0,0.0,0.0,0.0,,USD,2021
DYSL,0.0,0.0,0.0,-100.0,0.19,-48.6,-100.0,-2.57,-1.46,-1.46,,2.73,-3.27,1.0,1.0,"GLASS & GLASSWARE, PRESSED OR  BLOWN",USD,2010
E2E.AX,0.0,0.0,,16.91,-100.0,,,-47.25,,,,91.98,22.36,3.0,8.0,,AUD,2012
E2N.MU,7.85,4.56,-0.1,0.93,38.77,58.96,44.83,46.17,-100.0,-99.08,,14.91,17.5,1.0,2.0,,EUR,2012
E8X.DE,0.0,0.0,0.0,-100.0,-7.43,-18.62,-17.3,11.56,,,,-25.49,-27.11,3.0,7.0,,EUR,2012
EAA,0.0,0.0,0.0,46.68,-7.25,-19.07,-31.81,5.08,-100.0,-68.17,,2.48,2.73,0.0,2.0,,USD,2010
EAB,0.0,0.0,,46.68,-7.25,-19.07,-31.81,5.08,-100.0,-68.17,,2.48,2.73,0.0,2.0,,USD,2010
EAB.HE,14.85,2.03,0.02,4.54,24.43,24.54,-5.86,29.58,24.47,23.41,,3.51,6.49,2.0,2.0,,EUR,2013
EAC.CO,104.03,2.16,-1.4,-2.37,-64.66,,-40.43,-41.83,-36.13,-37.01,,-13.44,-7.66,1.0,3.0,,EUR,2012
EACOD,0.0,0.0,,-0.0,80.53,,,15.11,18.9,18.9,,9.63,8.83,0.0,0.0,,USD,2010
EACQ,0.0,0.0,0.0,0.0,-100.0,-96.35,-98.51,-13.14,0.0,0.0,,,-182.31,,1.0,,USD,2015
EACQU,0.0,0.0,,-100.0,-100.0,-96.35,-100.0,-13.14,0.0,0.0,,,-180.33,,1.0,,USD,2015
EACQW,0.0,0.0,,0.0,-100.0,-96.35,-98.51,-13.14,0.0,0.0,,,-182.31,,1.0,,USD,2015
EAGR.TO,3.73,1.04,0.05,85.16,-100.0,161.71,7.87,694.93,374.08,202.03,,-27.34,-27.34,2.0,2.0,,CAD,2019
EAH.WA,5.29,0.85,0.01,2.72,8.61,17.55,16.2,10.83,9.8,9.54,,7.13,5.44,2.0,2.0,,PLN,2012
EAP.CN,-4.43,-119.2,1.71,-2.56,-100.0,-0.92,-4.19,-32.77,,,,-310.56,-310.56,2.0,2.0,,CAD,2019
EAPH,-0.01,0.0,-0.0,696.51,-100.0,-43.91,-93.69,47.65,,,,-6.88,-6.88,3.0,3.0,PHARMACEUTICAL PREPARATIONS,USD,2001
EAS2P.AS,-10.16,9.0,-1.68,4.28,-49.04,,,-33.23,-33.74,-32.35,,-195.43,-65.08,3.0,6.0,,EUR,2012
EAS.AX,0.0,0.0,,17.76,49.17,-100.0,,22.68,21.21,18.01,,19.69,1.76,0.0,3.0,,AUD,2012
EAST.ST,-4.58,0.44,,-4.74,-100.0,-100.0,-100.0,4.13,0.61,0.64,100.0,,,,,,EUR,2012
EASUNREYRL.NS,-0.72,0.05,-0.02,3.95,-11.48,,,2.9,-4.31,-4.14,,-2.72,-5.27,2.0,5.0,,INR,2010
EASY.CN,-4.39,0.75,-0.05,79.44,-100.0,35.97,-21.65,93.34,86.02,47.94,,-156.5,-308.07,2.0,5.0,,CAD,2013
EBAYL,106.94,2.76,0.42,0.0,-3.28,18.94,-22.69,-3.61,-8.08,-8.08,,17.02,13.7,1.0,3.0,SERVICES,USD,2012
EBIXFOREX.NS,14.9,3.3,3.7,-0.43,-13.64,4.0,8.45,0.34,12.64,12.69,,8.7,7.57,1.0,1.0,,INR,2012
EBK.DE,10.18,2.2,-0.18,0.57,5.87,2.02,-3.46,7.63,-2.67,-2.65,,1.29,0.57,1.0,3.0,,EUR,2012
EBPPF,0.0,0.0,,0.0,7.14,23.77,-100.0,15.22,21.55,21.55,,3.53,2.48,0.0,2.0,,CAD,2012
EBSB,18.67,1.58,-12.23,-0.7,12.36,-100.0,21.44,14.39,14.92,15.02,,0.98,0.81,0.0,0.0,NATIONAL COMMERCIAL BANKS,USD,2011
ECA,0.0,0.0,,-1.37,33.67,58.61,31.05,0.5,10.69,10.83,,8.36,7.45,0.0,0.0,,USD,2017
ECAC,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,,-0.01,,1.0,,USD,2015
ECACR,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,,-0.01,,1.0,,USD,2015
ECACU,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,,-0.01,,1.0,,USD,2015
ECASA.PA,0.0,0.0,,3.78,-0.14,-2.2,-2.77,2.58,5.29,5.1,,5.32,4.18,0.0,1.0,,EUR,2010
ECCB,3.09,0.78,0.03,0.0,41.54,-100.0,43.41,10.62,13.66,13.66,,3.93,4.36,2.0,2.0,,USD,2017
ECHO,79.08,3.14,8.86,1.68,17.18,5.05,1.36,19.06,14.37,14.13,,4.2,4.34,0.0,1.0,ARRANGEMENT OF TRANSPORTATION OF FREIGHT & CARGO,USD,2011
ECHO.L,-0.04,-0.01,-0.04,106.85,-100.0,13.84,-43.51,-6.74,,,,-102.76,-327.13,3.0,3.0,,USD,2012
ECMT,0.0,0.0,,132.3,-100.0,192.74,24.01,-100.0,179.25,77.17,,100.0,100.0,0.0,0.0,SERVICES,USD,2017
ECOL,279.99,2.39,2.76,6.18,21.67,-0.44,-20.95,26.43,21.03,19.81,,-7.12,2.65,1.0,2.0,REFUSE SYSTEMS,USD,2012
ECOLW,0.0,0.0,,0.0,21.67,-0.44,-100.0,26.43,21.03,21.03,,-7.12,2.65,1.0,2.0,REFUSE SYSTEMS,USD,2012
ECOM,186.79,3.93,1.33,8.96,13.52,,,19.57,,,,7.91,-6.58,2.0,6.0,SERVICES-PREPACKAGED SOFTWARE,USD,2012
ECOM++++++++++,0.0,0.0,,12.54,11.4,,,-3.69,-2.75,-2.44,,-1.64,-13.44,1.0,6.0,,USD,2013
ECOWVE.ST,-6.6,1.07,-0.81,2.04,-100.0,-28.43,-27.2,5.46,,,,-25.61,-32.21,4.0,3.0,,EUR,2017
ECOX,-0.04,-0.04,0.0,35.47,-100.0,-28.59,85.62,-64.74,-977.9,-721.88,,-25986.66,-25986.66,1.0,1.0,"MISCELLANEOUS ELECTRICAL MACHINERY, EQUIPMENT & SUPPLIES",USD,2020
ECPN,-0.21,-3.17,-0.0,-100.0,-100.0,5.53,-100.0,2.64,,,,,-218.31,,3.0,,USD,2008
ECP.PA,0.53,-3.67,0.0,17.99,-14.41,-3.83,88.24,-9.7,,,,-15.97,-10.69,3.0,5.0,,EUR,2012
ECRD,0.0,0.0,,25.67,-100.0,44.21,14.75,-100.0,95.23,75.77,,100.0,154521.76,0.0,6.0,BLANK CHECKS,USD,2012
ECRP,-152.45,71.11,0.09,0.25,-100.0,299.32,294.59,-89.75,346.21,345.36,,-10695148.32,-8556122.36,1.0,1.0,MISCELLANEOUS MANUFACTURING INDUSTRIES,USD,2017
ECSC.L,-9.8,23.36,10.22,3.14,15.86,,,18.94,-6.76,-6.56,,-25.58,-9.77,3.0,5.0,,GBP,2013
ECT,0.0,0.0,,3.66,-13.84,-15.29,-15.37,-21.85,-21.86,-21.09,,11.3,12.24,0.0,1.0,,USD,2010
ECTE,-0.0,-0.0,0.0,54.64,-100.0,2.86,-24.88,-17.82,,,,,-1134.15,,1.0,,USD,2005
ECV.DE,32.44,2.37,0.05,13.44,24.86,24.47,12.51,24.27,27.19,23.97,,1.37,1.67,1.0,3.0,,EUR,2012
ECX.DE,-4.44,1.78,-0.05,26.48,21.96,-16.62,-33.91,15.24,20.41,16.14,,-92.4,-81.37,3.0,8.0,,EUR,2012
ECXJ,0.0,0.0,,6.37,-100.0,-73.56,-100.0,-56.47,-100.0,-94.02,,0.0,0.0,0.0,0.0,MOTOR VEHICLE PARTS & ACCESSORIES,USD,2003
ECYT,0.0,0.0,0.0,53.59,-19.62,13.74,-22.68,19.56,,,,,-29.55,,3.0,,USD,2008
ED1.AX,0.0,0.0,,15.49,-19.0,,,0.22,-3.57,-3.09,,1.42,1.42,1.0,1.0,,AUD,2018
EDEN.CN,0.0,0.0,,1.99,-100.0,50.26,51.48,-13.04,,,,-72.79,-72.79,2.0,2.0,,CAD,2019
EDGE,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-50.93,-50.93,1.0,1.0,,USD,2019
EDGS,0.0,0.0,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,-33.98,-33.98,1.0,1.0,MISCELLANEOUS TRANSPORTATION EQUIPMENT,USD,2021
EDGW,0.0,0.0,0.0,0.64,4.73,-18.19,-5.79,1.38,-0.99,-0.99,,,-6.03,,3.0,SERVICES,USD,2008
EDHD,-121.45,0.91,1.16,1.27,312.34,12.26,,-2.6,3.45,3.4,,,,,,,USD,1999
EDL.NS,0.0,0.0,,6.02,-1.8,-54.97,,13.99,12.95,12.21,,-10.65,-4.08,1.0,2.0,,INR,2007
EDNC,25.72,-11.73,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,326.73,326.73,0.0,0.0,BLANK CHECKS,USD,2021
EDNCU,21.64,-12.36,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,326.73,326.73,0.0,0.0,BLANK CHECKS,USD,2021
EDNCW,0.33,0.02,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,,1.85,1.85,0.0,0.0,BLANK CHECKS,USD,2021
EDNT,0.0,0.0,,44.96,18.95,84.92,84.37,-18.27,-48.14,-33.21,,-138.89,-138.89,2.0,2.0,,USD,2018
EDUCOMP.NS,0.0,0.0,0.0,-100.0,-55.77,,-100.0,-27.87,,,,-60.32,-33.87,2.0,4.0,,INR,2012
EEEL3.SA,14.75,1.61,-0.51,0.0,4.23,0.37,,4.47,2.33,2.33,,5.35,4.22,0.0,2.0,,BRL,2012
EEEL4.SA,14.36,1.56,-0.5,0.0,4.23,0.37,,4.47,2.33,2.33,,5.35,4.22,0.0,2.0,,BRL,2012
EEG.AX,-6.23,0.63,-0.53,32.49,-11.54,,18.08,3.56,9.68,7.3,,-18.39,-13.78,3.0,6.0,,AUD,2012
EEI,0.0,0.0,,0.44,-56.06,,,-57.9,-55.16,-54.92,,-0.2,1.29,2.0,4.0,,USD,2010
EEM.PA,-9.35,1.52,-0.29,5.75,-37.4,-4.16,-35.54,-6.56,-4.8,-4.54,,-8.71,-9.76,4.0,6.0,,EUR,2012
EEP,0.0,0.0,0.0,8.36,-14.61,7.43,-0.28,6.66,-27.76,-25.62,,,2.48,,2.0,,USD,2008
